candle_end_time,open,high,low,close,amount,info
2005-08-29,928.340,928.340,913.770,917.370,15462300.000,
2005-08-30,916.090,920.210,912.840,914.880,12438200.000,
2005-08-31,915.120,928.210,911.510,927.920,14623600.000,
2005-09-01,928.520,944.950,926.060,944.560,22306400.000,
2005-09-02,945.980,947.920,941.310,947.870,18614400.000,
2005-09-05,949.080,952.980,944.630,952.720,17843300.000,
2005-09-06,953.410,956.300,934.970,936.610,21222300.000,
2005-09-07,934.990,952.900,932.650,952.760,19608500.000,
2005-09-08,954.270,958.870,947.710,955.280,22424400.000,
2005-09-09,955.110,959.900,946.020,949.070,16219300.000,
2005-09-12,949.780,952.550,945.400,949.510,11672600.000,
2005-09-13,949.580,963.920,948.130,963.770,16579400.000,
2005-09-14,964.970,970.260,961.640,970.190,19958300.000,
2005-09-15,970.580,970.960,965.660,969.600,16377700.000,
2005-09-16,969.620,970.370,964.280,967.490,13978600.000,
2005-09-19,967.440,971.990,964.260,971.140,14737400.000,
2005-09-20,971.380,971.650,957.120,961.920,18636600.000,
2005-09-21,961.370,961.370,943.820,944.410,18541900.000,
2005-09-22,942.730,942.730,914.230,923.270,18115500.000,
2005-09-23,921.510,927.420,914.810,916.150,11547600.000,
2005-09-26,915.840,919.650,913.610,918.480,8836239.000,
2005-09-27,918.870,921.130,903.390,904.210,11086100.000,
2005-09-28,903.330,910.330,901.380,903.720,8850310.000,
2005-09-29,904.280,915.970,904.280,915.970,11939000.000,
2005-09-30,916.590,918.660,913.450,917.390,9001429.000,
2005-10-10,917.210,917.210,906.880,907.320,7158450.000,
2005-10-11,906.630,919.800,904.040,919.720,7758300.000,
2005-10-12,920.450,926.090,917.380,923.480,12208900.000,
2005-10-13,923.430,926.010,916.280,916.500,10828900.000,
2005-10-14,916.340,917.890,902.810,904.830,10123900.000,
2005-10-17,903.270,903.270,892.360,897.620,10552500.000,
2005-10-18,897.370,903.000,895.620,902.370,11366300.000,
2005-10-19,902.040,907.880,897.040,898.740,11033000.000,
2005-10-20,898.890,900.130,889.570,899.910,12608700.000,
2005-10-21,899.650,907.790,897.990,904.410,11364600.000,
2005-10-24,905.130,908.450,900.230,906.650,9218979.000,
2005-10-25,905.970,905.970,893.610,894.270,11213400.000,
2005-10-26,892.620,892.620,873.900,875.820,12167100.000,
2005-10-27,873.470,879.670,869.720,875.850,11908600.000,
2005-10-28,875.860,880.210,859.690,867.730,11973400.000,
2005-10-31,866.620,878.410,866.150,876.280,10443700.000,
2005-11-01,875.960,875.960,862.690,872.860,10082700.000,
2005-11-02,873.390,884.940,873.390,882.480,13105000.000,
2005-11-03,882.190,885.680,872.110,874.580,12179200.000,
2005-11-04,873.350,878.360,869.680,878.360,9567310.000,
2005-11-07,877.620,877.620,870.080,877.280,7713260.000,
2005-11-08,876.430,881.900,870.960,881.520,10128800.000,
2005-11-09,881.510,884.940,878.680,879.250,11774400.000,
2005-11-10,878.620,878.620,862.090,862.970,10853800.000,
2005-11-11,861.220,867.330,857.790,864.790,9219720.000,
2005-11-14,864.080,864.250,858.340,862.150,6271669.000,
2005-11-15,862.070,867.460,853.860,856.640,8252479.000,
2005-11-16,855.450,863.170,847.490,863.120,9066139.000,
2005-11-17,863.080,865.790,859.000,862.660,8811639.000,
2005-11-18,862.580,886.580,862.400,882.240,17597800.000,
2005-11-21,882.790,886.110,880.300,883.870,10260000.000,
2005-11-22,883.930,883.930,869.530,869.620,10597200.000,
2005-11-23,868.010,876.820,866.190,876.230,9916920.000,
2005-11-24,875.830,885.740,874.880,881.490,14629000.000,
2005-11-25,881.250,884.160,877.260,884.100,13003500.000,
2005-11-28,883.240,886.740,877.640,880.170,9739739.000,
2005-11-29,879.250,879.250,870.560,871.310,8414989.000,
2005-11-30,870.450,873.930,866.980,873.830,8040739.000,
2005-12-01,873.470,877.310,870.700,873.070,7069239.000,
2005-12-02,872.930,875.830,866.370,869.940,8492020.000,
2005-12-05,869.430,869.430,858.860,859.610,10286900.000,
2005-12-06,858.110,867.190,855.720,866.080,10303500.000,
2005-12-07,865.720,874.000,865.020,873.840,9842950.000,
2005-12-08,874.130,877.970,870.120,874.060,10259200.000,
2005-12-09,873.690,887.570,871.260,887.360,12719500.000,
2005-12-12,887.060,890.690,884.260,888.520,10699300.000,
2005-12-13,888.000,889.220,880.740,889.100,10547200.000,
2005-12-14,888.600,899.010,884.370,898.150,13868400.000,
2005-12-15,898.380,904.010,895.170,896.430,16259800.000,
2005-12-16,895.830,902.750,894.100,902.560,11452100.000,
2005-12-19,902.050,904.470,898.790,902.910,9936329.000,
2005-12-20,902.750,907.320,899.660,907.320,10294700.000,
2005-12-21,907.050,910.930,902.110,903.140,10274000.000,
2005-12-22,902.370,909.060,900.660,908.750,8947029.000,
2005-12-23,908.960,915.890,908.510,915.890,11907000.000,
2005-12-26,916.670,925.010,916.410,922.380,15342600.000,
2005-12-27,922.440,922.440,916.010,919.360,12050400.000,
2005-12-28,919.050,920.980,915.120,920.920,12131000.000,
2005-12-29,921.140,932.030,921.140,932.030,17255000.000,
2005-12-30,933.450,934.000,921.830,923.450,15600300.000,
2006-01-04,926.560,941.430,926.410,941.430,21126900.000,
2006-01-05,943.850,959.620,942.310,959.130,27311700.000,
2006-01-06,961.910,975.630,956.040,970.030,30286400.000,
2006-01-09,971.090,976.270,966.050,975.250,24329600.000,
2006-01-10,975.280,978.280,964.430,978.150,22735300.000,
2006-01-11,977.640,983.390,963.390,973.480,26524100.000,
2006-01-12,972.390,984.080,968.540,983.720,21896700.000,
2006-01-13,985.040,988.110,973.680,978.810,22281900.000,
2006-01-16,977.890,977.890,960.880,961.440,20305200.000,
2006-01-17,959.400,965.980,952.230,964.290,16037300.000,
2006-01-18,964.220,984.670,963.080,983.620,20823500.000,
2006-01-19,985.220,992.270,978.280,991.220,26455600.000,
2006-01-20,991.570,994.500,987.060,993.340,26147100.000,
2006-01-23,993.740,997.330,989.340,996.160,22546000.000,
2006-01-24,997.790,1006.150,993.390,999.090,24198000.000,
2006-01-25,998.840,1009.650,989.510,1009.600,21800800.000,
2006-02-06,1013.420,1033.350,1012.810,1033.230,25038800.000,
2006-02-07,1034.680,1038.500,1019.940,1029.940,32954800.000,
2006-02-08,1028.440,1033.400,1022.940,1033.070,26986700.000,
2006-02-09,1033.190,1033.190,1017.050,1019.600,23839600.000,
2006-02-10,1019.420,1032.600,1018.480,1032.340,22024500.000,
2006-02-13,1034.380,1034.640,1021.840,1031.610,22157300.000,
2006-02-14,1032.650,1038.810,1030.460,1038.530,18556200.000,
2006-02-15,1040.330,1048.340,1038.740,1041.660,24784600.000,
2006-02-16,1041.670,1041.670,1019.210,1020.120,26159900.000,
2006-02-17,1020.060,1028.570,1015.990,1020.370,21026900.000,
2006-02-20,1020.740,1030.050,1020.020,1021.640,18818900.000,
2006-02-21,1020.980,1038.940,1014.660,1038.820,23678000.000,
2006-02-22,1039.650,1046.450,1036.380,1037.890,25380700.000,
2006-02-23,1038.250,1041.590,1029.250,1041.370,19785000.000,
2006-02-24,1041.970,1049.690,1041.970,1049.440,19676100.000,
2006-02-27,1055.950,1057.220,1045.970,1047.840,22872100.000,
2006-02-28,1046.710,1053.720,1033.660,1053.010,19353300.000,
2006-03-01,1051.760,1057.690,1049.640,1056.620,19425700.000,
2006-03-02,1055.860,1056.050,1034.680,1038.670,24877900.000,
2006-03-03,1037.990,1043.420,1029.560,1041.680,21200500.000,
2006-03-06,1041.750,1044.420,1036.110,1038.870,17871000.000,
2006-03-07,1037.930,1037.980,1013.140,1014.970,19336500.000,
2006-03-08,1012.580,1014.970,999.930,1009.270,17463100.000,
2006-03-09,1006.970,1010.910,1002.200,1004.340,12735100.000,
2006-03-10,1004.750,1011.760,1004.690,1008.900,11888000.000,
2006-03-13,1008.800,1020.880,1008.510,1019.860,11765900.000,
2006-03-14,1020.470,1021.650,1012.110,1018.270,11348000.000,
2006-03-15,1018.150,1028.960,1017.080,1028.960,14842100.000,
2006-03-16,1028.960,1029.810,1025.520,1027.620,14784300.000,
2006-03-17,1027.640,1029.560,1021.080,1024.020,15001900.000,
2006-03-20,1024.500,1037.910,1019.650,1037.660,15389900.000,
2006-03-21,1037.950,1047.050,1036.230,1040.760,19077700.000,
2006-03-22,1041.140,1047.940,1036.710,1047.670,18640600.000,
2006-03-23,1047.350,1049.320,1042.820,1048.540,20467900.000,
2006-03-24,1049.120,1051.760,1041.230,1042.600,20098200.000,
2006-03-27,1042.630,1050.710,1037.080,1050.710,17134100.000,
2006-03-28,1050.070,1056.520,1048.640,1055.980,22274000.000,
2006-03-29,1058.740,1074.040,1057.680,1065.290,30526300.000,
2006-03-30,1065.840,1067.990,1055.140,1055.630,22012500.000,
2006-03-31,1053.850,1061.470,1050.220,1061.090,22276200.000,
2006-04-03,1061.960,1079.370,1061.960,1079.320,27729800.000,
2006-04-04,1080.860,1089.370,1076.200,1089.370,31148800.000,
2006-04-05,1091.180,1100.560,1089.550,1099.970,32936900.000,
2006-04-06,1102.540,1109.680,1097.320,1103.240,36167000.000,
2006-04-07,1102.940,1105.100,1091.890,1103.150,32570900.000,
2006-04-10,1104.320,1118.080,1100.690,1117.910,32067500.000,
2006-04-11,1120.160,1126.090,1112.010,1123.310,35607500.000,
2006-04-12,1123.780,1123.780,1116.150,1117.070,30333800.000,
2006-04-13,1116.840,1122.390,1093.510,1093.930,33824100.000,
2006-04-14,1091.690,1118.670,1091.670,1118.610,33528000.000,
2006-04-17,1120.190,1129.150,1114.530,1124.410,35704500.000,
2006-04-18,1127.510,1135.450,1119.270,1131.280,32317200.000,
2006-04-19,1135.610,1140.410,1125.200,1138.240,34322900.000,
2006-04-20,1139.640,1142.540,1127.090,1134.380,37885700.000,
2006-04-21,1133.200,1152.890,1127.650,1149.160,40772900.000,
2006-04-24,1156.910,1160.580,1135.750,1142.700,45936200.000,
2006-04-25,1139.490,1149.540,1123.100,1141.930,38611100.000,
2006-04-26,1142.900,1162.020,1142.070,1155.730,41824300.000,
2006-04-27,1157.380,1159.900,1145.260,1155.270,31980500.000,
2006-04-28,1143.590,1173.880,1133.190,1172.350,40801900.000,
2006-05-08,1179.580,1218.860,1179.580,1218.440,44912800.000,
2006-05-09,1226.310,1252.760,1222.680,1251.610,55993900.000,
2006-05-10,1257.980,1273.680,1243.470,1265.930,55667000.000,
2006-05-11,1267.220,1294.870,1254.350,1255.040,61133700.000,
2006-05-12,1255.230,1296.380,1252.680,1296.260,54920300.000,
2006-05-15,1312.140,1352.410,1301.800,1352.160,73534000.000,
2006-05-16,1368.130,1387.400,1322.140,1331.130,79658200.000,
2006-05-17,1331.690,1356.130,1306.870,1335.520,61823300.000,
2006-05-18,1322.650,1340.520,1301.110,1331.200,52056400.000,
2006-05-19,1334.070,1371.220,1329.320,1366.100,67123900.000,
2006-05-22,1366.320,1387.570,1360.350,1373.670,66262200.000,
2006-05-23,1365.100,1365.100,1316.550,1317.650,56872400.000,
2006-05-24,1325.680,1351.310,1277.330,1308.240,51176600.000,
2006-05-25,1304.690,1316.470,1285.730,1307.700,34046400.000,
2006-05-26,1312.240,1331.450,1309.460,1331.020,36385700.000,
2006-05-29,1339.900,1366.840,1330.630,1366.290,44480000.000,
2006-05-30,1375.300,1384.680,1360.550,1378.760,44761000.000,
2006-05-31,1377.450,1386.940,1355.010,1365.450,47335900.000,
2006-06-01,1364.180,1403.270,1362.940,1402.880,53493400.000,
2006-06-02,1406.620,1411.780,1382.000,1390.120,64109200.000,
2006-06-05,1391.460,1403.300,1362.720,1403.160,55101800.000,
2006-06-06,1400.270,1413.110,1391.900,1399.140,46835300.000,
2006-06-07,1398.180,1398.180,1319.700,1320.230,52047600.000,
2006-06-08,1309.070,1331.890,1286.900,1325.980,45677500.000,
2006-06-09,1320.810,1329.830,1293.050,1294.190,37392600.000,
2006-06-12,1283.830,1308.120,1275.400,1297.670,25033300.000,
2006-06-13,1296.410,1312.130,1284.620,1298.280,27823000.000,
2006-06-14,1291.690,1291.690,1269.520,1283.880,28801700.000,
2006-06-15,1283.720,1300.110,1280.500,1285.390,23241300.000,
2006-06-16,1290.000,1318.020,1290.000,1318.010,28408000.000,
2006-06-19,1306.260,1341.990,1294.900,1334.890,30726300.000,
2006-06-20,1333.620,1341.240,1323.780,1338.220,27797100.000,
2006-06-21,1336.840,1347.000,1320.410,1333.530,32445500.000,
2006-06-22,1331.930,1341.730,1326.150,1331.550,25953200.000,
2006-06-23,1329.110,1340.270,1319.510,1339.450,25651600.000,
2006-06-26,1341.610,1363.570,1341.610,1363.410,29595900.000,
2006-06-27,1365.040,1368.410,1354.090,1363.900,26454700.000,
2006-06-28,1361.790,1366.340,1353.630,1362.890,25791700.000,
2006-06-29,1365.250,1395.240,1365.250,1395.120,42439200.000,
2006-06-30,1402.590,1408.790,1384.990,1393.960,38396700.000,
2006-07-03,1398.740,1420.330,1393.920,1420.330,38297400.000,
2006-07-04,1423.080,1426.100,1401.150,1411.010,42749800.000,
2006-07-05,1409.900,1409.900,1377.220,1393.010,33446000.000,
2006-07-06,1391.640,1418.760,1390.190,1418.680,32480700.000,
2006-07-07,1423.720,1426.400,1405.990,1410.430,33556200.000,
2006-07-10,1410.500,1413.580,1397.440,1412.120,27607400.000,
2006-07-11,1414.140,1418.820,1406.500,1418.570,28537400.000,
2006-07-12,1419.070,1430.940,1416.740,1419.200,36293400.000,
2006-07-13,1415.880,1418.140,1344.160,1346.090,48970700.000,
2006-07-14,1333.740,1367.740,1327.590,1357.130,32659100.000,
2006-07-17,1354.140,1372.250,1348.430,1372.250,24205600.000,
2006-07-18,1370.900,1373.590,1359.910,1373.420,22724500.000,
2006-07-19,1370.290,1370.290,1330.280,1336.640,25227600.000,
2006-07-20,1335.410,1346.850,1329.180,1345.190,18450600.000,
2006-07-21,1344.600,1357.340,1344.570,1356.030,20393600.000,
2006-07-24,1340.280,1359.560,1327.900,1358.120,19966200.000,
2006-07-25,1359.320,1378.840,1359.320,1374.170,22023500.000,
2006-07-26,1377.780,1380.800,1367.050,1371.300,19633400.000,
2006-07-27,1370.750,1379.250,1347.290,1355.550,23818800.000,
2006-07-28,1354.920,1359.740,1327.660,1341.390,21557500.000,
2006-07-31,1338.040,1338.040,1293.530,1294.330,22181200.000,
2006-08-01,1292.710,1302.890,1278.540,1282.060,17443900.000,
2006-08-02,1281.890,1288.610,1258.010,1275.090,17813300.000,
2006-08-03,1277.630,1281.790,1261.690,1271.740,12940500.000,
2006-08-04,1272.360,1278.250,1239.380,1241.910,16053600.000,
2006-08-07,1233.490,1241.850,1221.990,1224.100,15116500.000,
2006-08-08,1225.040,1252.390,1225.040,1252.390,14250500.000,
2006-08-09,1254.370,1258.210,1245.390,1251.300,12859500.000,
2006-08-10,1251.160,1271.470,1251.080,1271.470,17699000.000,
2006-08-11,1273.270,1277.970,1265.520,1275.650,15303200.000,
2006-08-14,1275.140,1279.310,1241.950,1245.720,16444500.000,
2006-08-15,1243.160,1265.860,1239.910,1265.860,14319400.000,
2006-08-16,1266.820,1283.570,1262.540,1283.570,20802700.000,
2006-08-17,1280.280,1280.280,1263.930,1271.630,15457900.000,
2006-08-18,1270.220,1280.830,1265.820,1267.870,13964500.000,
2006-08-21,1235.430,1270.670,1229.170,1270.560,15064800.000,
2006-08-22,1270.100,1289.020,1269.100,1285.270,17200900.000,
2006-08-23,1284.820,1294.820,1282.840,1285.680,19092900.000,
2006-08-24,1284.830,1292.400,1274.560,1292.400,15081300.000,
2006-08-25,1293.500,1301.750,1292.450,1295.440,18557900.000,
2006-08-28,1298.460,1325.890,1298.360,1325.890,26183300.000,
2006-08-29,1328.610,1349.200,1327.000,1330.160,31766400.000,
2006-08-30,1328.370,1336.390,1319.820,1334.670,21139900.000,
2006-08-31,1335.590,1342.790,1331.290,1338.690,23188300.000,
2006-09-01,1339.310,1340.120,1314.570,1318.100,25033700.000,
2006-09-04,1315.710,1337.240,1315.610,1337.240,21095300.000,
2006-09-05,1339.590,1345.710,1334.720,1340.680,26868100.000,
2006-09-06,1341.400,1346.370,1331.850,1346.370,23153100.000,
2006-09-07,1348.170,1348.280,1323.980,1328.380,21886400.000,
2006-09-08,1327.560,1334.730,1326.250,1332.150,17230300.000,
2006-09-11,1331.890,1338.760,1319.210,1338.760,20947300.000,
2006-09-12,1338.810,1350.530,1337.300,1347.640,27301900.000,
2006-09-13,1348.850,1356.860,1337.460,1338.390,32821200.000,
2006-09-14,1338.350,1345.590,1323.800,1338.280,22217300.000,
2006-09-15,1338.410,1362.400,1338.140,1362.320,36057100.000,
2006-09-18,1367.650,1375.580,1362.140,1375.560,31454900.000,
2006-09-19,1377.720,1385.620,1371.430,1378.310,26648300.000,
2006-09-20,1376.120,1381.810,1365.720,1378.460,23445900.000,
2006-09-21,1378.460,1390.620,1378.460,1387.370,26094100.000,
2006-09-22,1389.870,1393.530,1373.940,1374.850,28265000.000,
2006-09-25,1372.810,1383.770,1361.610,1372.400,24584800.000,
2006-09-26,1370.860,1371.580,1351.180,1357.650,19703300.000,
2006-09-27,1357.280,1371.120,1355.390,1371.120,17580300.000,
2006-09-28,1372.130,1389.560,1369.400,1387.000,21687800.000,
2006-09-29,1389.070,1405.560,1389.040,1403.270,27166700.000,
2006-10-09,1420.360,1436.070,1418.210,1436.070,39191900.000,
2006-10-10,1437.690,1443.500,1426.970,1437.240,38400500.000,
2006-10-11,1436.680,1440.210,1421.810,1435.910,31618000.000,
2006-10-12,1436.200,1438.800,1423.630,1426.500,37956200.000,
2006-10-13,1424.300,1436.100,1420.960,1430.880,28295200.000,
2006-10-16,1432.310,1434.530,1415.490,1418.520,28492200.000,
2006-10-17,1416.950,1426.290,1410.670,1414.450,24224400.000,
2006-10-18,1413.910,1437.590,1413.550,1437.590,24290300.000,
2006-10-19,1438.840,1445.620,1433.940,1439.380,23820300.000,
2006-10-20,1440.670,1447.950,1436.650,1440.180,26560100.000,
2006-10-23,1439.540,1444.920,1403.010,1408.710,28950400.000,
2006-10-24,1408.580,1440.050,1408.580,1440.050,26190000.000,
2006-10-25,1443.110,1459.730,1434.810,1446.820,32204900.000,
2006-10-26,1447.090,1457.370,1435.280,1456.090,38466400.000,
2006-10-27,1455.980,1460.450,1433.350,1439.050,37379300.000,
2006-10-30,1436.660,1446.240,1428.330,1446.240,35320500.000,
2006-10-31,1447.060,1464.480,1447.060,1464.470,36952300.000,
2006-11-01,1465.670,1479.410,1461.320,1479.410,38926900.000,
2006-11-02,1480.550,1480.550,1464.600,1479.660,42373100.000,
2006-11-03,1481.580,1497.470,1480.770,1488.290,39372000.000,
2006-11-06,1477.440,1507.970,1472.000,1507.890,42033500.000,
2006-11-07,1512.650,1516.800,1491.330,1516.100,43038300.000,
2006-11-08,1512.360,1513.040,1497.010,1498.170,28722400.000,
2006-11-09,1491.800,1527.380,1489.200,1524.710,34030100.000,
2006-11-10,1525.230,1535.200,1493.200,1504.060,53922900.000,
2006-11-13,1498.060,1512.950,1465.630,1475.780,41653300.000,
2006-11-14,1475.440,1493.880,1453.260,1493.780,36307900.000,
2006-11-15,1494.110,1534.850,1490.870,1534.760,40589200.000,
2006-11-16,1540.260,1558.410,1531.290,1533.290,57761000.000,
2006-11-17,1528.010,1562.240,1521.550,1562.080,44446200.000,
2006-11-20,1567.340,1593.190,1567.340,1593.160,53412400.000,
2006-11-21,1591.470,1612.460,1568.950,1612.250,48601800.000,
2006-11-22,1610.050,1639.410,1600.380,1624.030,57065500.000,
2006-11-23,1623.710,1642.810,1618.040,1634.910,51360700.000,
2006-11-24,1629.890,1640.750,1611.550,1636.580,49712100.000,
2006-11-27,1632.660,1651.800,1627.920,1651.800,47267300.000,
2006-11-28,1649.680,1656.190,1629.820,1644.010,44762900.000,
2006-11-29,1617.690,1672.910,1604.810,1667.140,45578400.000,
2006-11-30,1671.670,1714.490,1671.670,1714.360,60216100.000,
2006-12-01,1719.280,1741.800,1715.790,1729.220,58413600.000,
2006-12-04,1731.900,1780.800,1731.900,1780.740,71434300.000,
2006-12-05,1785.440,1811.660,1777.430,1794.230,67202600.000,
2006-12-06,1794.260,1806.650,1717.720,1779.410,81276700.000,
2006-12-07,1774.190,1820.720,1770.570,1775.710,80487500.000,
2006-12-08,1752.770,1772.160,1710.000,1711.580,66257700.000,
2006-12-11,1705.910,1790.110,1705.910,1789.920,51336000.000,
2006-12-12,1798.460,1819.800,1772.110,1802.790,57833500.000,
2006-12-13,1805.420,1813.280,1779.560,1803.860,48004500.000,
2006-12-14,1807.080,1836.190,1805.200,1836.140,47206200.000,
2006-12-15,1842.880,1867.780,1832.510,1867.640,49414400.000,
2006-12-18,1875.010,1918.290,1875.010,1916.110,61893000.000,
2006-12-19,1924.800,1936.750,1882.540,1921.440,67788900.000,
2006-12-20,1912.900,1936.800,1893.420,1936.550,56348500.000,
2006-12-21,1935.780,1945.470,1905.720,1908.980,60225200.000,
2006-12-22,1896.480,1918.490,1880.570,1895.640,46230500.000,
2006-12-25,1898.820,1957.470,1898.820,1939.100,56251700.000,
2006-12-26,1941.800,1959.980,1914.970,1938.240,56967400.000,
2006-12-27,1940.410,1983.110,1939.550,1982.880,56005600.000,
2006-12-28,1988.020,2010.370,1964.970,1979.930,63192800.000,
2006-12-29,1991.880,2052.860,1991.880,2041.050,73851900.000,
2007-01-04,2073.250,2139.490,2054.240,2067.090,106720000.000,
2007-01-05,2051.150,2083.400,2030.760,2072.880,92743400.000,
2007-01-08,2072.000,2131.740,2071.720,2131.560,84767900.000,
2007-01-09,2137.490,2201.360,2128.060,2200.090,81577600.000,
2007-01-10,2210.760,2255.970,2194.770,2255.970,84905000.000,
2007-01-11,2257.010,2289.950,2224.370,2231.630,86276500.000,
2007-01-12,2215.860,2249.540,2159.770,2173.750,76525700.000,
2007-01-15,2170.940,2287.680,2170.940,2287.340,66403100.000,
2007-01-16,2310.960,2354.430,2297.240,2353.870,76364300.000,
2007-01-17,2360.410,2393.220,2266.340,2308.930,89015500.000,
2007-01-18,2292.170,2325.530,2240.210,2317.090,78648600.000,
2007-01-19,2320.870,2396.090,2320.870,2396.090,83334000.000,
2007-01-22,2424.810,2491.710,2424.810,2491.310,93893000.000,
2007-01-23,2508.260,2516.590,2415.110,2508.130,102338000.000,
2007-01-24,2508.520,2556.100,2489.930,2536.430,84433700.000,
2007-01-25,2512.460,2529.430,2449.050,2452.830,81055200.000,
2007-01-26,2415.750,2524.240,2356.980,2512.920,78654000.000,
2007-01-29,2529.940,2582.410,2521.500,2576.920,85452100.000,
2007-01-30,2586.520,2599.450,2531.780,2551.880,78211500.000,
2007-01-31,2544.300,2548.180,2367.670,2385.330,80909100.000,
2007-02-01,2350.600,2410.420,2310.570,2395.170,65078100.000,
2007-02-02,2397.060,2403.620,2293.280,2298.000,59377200.000,
2007-02-05,2282.770,2304.320,2247.930,2271.800,47587500.000,
2007-02-06,2271.370,2316.700,2198.900,2316.040,67010600.000,
2007-02-07,2330.430,2390.870,2330.430,2369.790,70106400.000,
2007-02-08,2376.630,2415.960,2354.700,2410.600,62656500.000,
2007-02-09,2412.640,2417.640,2376.020,2397.250,55515500.000,
2007-02-12,2397.850,2485.760,2396.790,2485.390,54992300.000,
2007-02-13,2498.340,2526.230,2489.660,2522.630,51528900.000,
2007-02-14,2527.560,2594.660,2520.530,2588.350,62777300.000,
2007-02-15,2607.630,2669.180,2607.630,2668.630,71631300.000,
2007-02-16,2692.670,2717.570,2660.490,2676.740,75908800.000,
2007-02-26,2679.260,2710.300,2641.120,2707.680,74531600.000,
2007-02-27,2717.810,2719.520,2454.920,2457.490,107737000.000,
2007-02-28,2413.420,2554.230,2413.330,2544.570,82822600.000,
2007-03-01,2550.260,2550.330,2439.500,2473.540,82159700.000,
2007-03-02,2468.670,2523.860,2455.820,2508.730,57946800.000,
2007-03-05,2503.820,2541.820,2409.720,2475.610,68517500.000,
2007-03-06,2467.740,2539.450,2452.140,2520.290,52633200.000,
2007-03-07,2532.980,2594.460,2532.150,2589.440,59721000.000,
2007-03-08,2597.720,2628.450,2565.110,2627.630,55386600.000,
2007-03-09,2632.800,2643.810,2587.490,2611.390,70411300.000,
2007-03-12,2612.960,2619.500,2563.370,2616.170,62468900.000,
2007-03-13,2620.720,2641.630,2605.230,2640.170,65788900.000,
2007-03-14,2609.930,2625.120,2546.650,2597.360,68952100.000,
2007-03-15,2595.540,2645.880,2595.540,2645.550,63778500.000,
2007-03-16,2656.010,2665.390,2576.320,2604.230,75331800.000,
2007-03-19,2533.710,2674.800,2523.300,2659.410,73983600.000,
2007-03-20,2669.640,2674.470,2645.250,2672.770,61249700.000,
2007-03-21,2685.930,2703.000,2666.890,2702.600,64613000.000,
2007-03-22,2720.460,2740.280,2702.410,2711.320,83308100.000,
2007-03-23,2710.360,2726.620,2653.790,2716.270,73911900.000,
2007-03-26,2725.400,2764.400,2713.930,2764.030,76074800.000,
2007-03-27,2770.350,2789.970,2753.020,2784.020,80725100.000,
2007-03-28,2787.240,2806.080,2689.110,2797.650,112210000.000,
2007-03-29,2802.380,2830.080,2782.930,2783.300,106567000.000,
2007-03-30,2768.710,2801.950,2753.150,2781.780,62950700.000,
2007-04-02,2793.960,2850.150,2793.960,2850.110,69247900.000,
2007-04-03,2861.900,2888.330,2852.570,2888.110,77014500.000,
2007-04-04,2893.380,2924.680,2875.690,2911.820,75506700.000,
2007-04-05,2909.500,2950.660,2895.420,2945.040,74139000.000,
2007-04-06,2921.730,2977.460,2911.050,2972.010,79102300.000,
2007-04-09,2988.380,3043.060,2988.380,3038.170,90901700.000,
2007-04-10,3053.350,3081.620,2993.110,3081.570,100888000.000,
2007-04-11,3092.080,3121.540,3059.280,3121.320,101670000.000,
2007-04-12,3129.250,3176.690,3114.910,3176.440,92535200.000,
2007-04-13,3182.780,3211.610,3154.110,3169.230,100653000.000,
2007-04-16,3177.300,3256.570,3177.290,3256.000,87928900.000,
2007-04-17,3273.430,3288.170,3182.950,3283.600,105307000.000,
2007-04-18,3294.210,3311.980,3244.930,3304.500,101427000.000,
2007-04-19,3297.950,3297.950,3065.280,3150.300,115270000.000,
2007-04-20,3165.670,3297.410,3165.670,3289.280,94469900.000,
2007-04-23,3330.800,3433.520,3330.800,3431.320,109959000.000,
2007-04-24,3462.480,3490.810,3418.300,3445.200,114643000.000,
2007-04-25,3432.020,3467.830,3376.080,3448.280,100581000.000,
2007-04-26,3465.110,3493.910,3438.880,3493.580,78997700.000,
2007-04-27,3499.940,3503.890,3436.000,3470.520,80698600.000,
2007-04-30,3487.360,3568.680,3478.930,3558.710,94302900.000,
2007-05-08,3643.810,3699.370,3618.780,3686.030,106789000.000,
2007-05-09,3699.300,3717.340,3556.610,3701.280,140648000.000,
2007-05-10,3703.520,3742.230,3671.810,3724.510,115420000.000,
2007-05-11,3696.290,3715.370,3629.710,3702.610,88961800.000,
2007-05-14,3648.270,3769.160,3620.860,3734.420,91098000.000,
2007-05-15,3739.050,3751.640,3600.210,3604.640,93578600.000,
2007-05-16,3598.000,3700.650,3557.200,3700.290,86229300.000,
2007-05-17,3716.440,3794.160,3705.270,3778.600,90256500.000,
2007-05-18,3771.270,3805.210,3746.240,3776.630,82418900.000,
2007-05-21,3650.800,3843.840,3643.080,3831.440,98478700.000,
2007-05-22,3849.040,3893.190,3849.040,3870.490,109618000.000,
2007-05-23,3879.760,3939.490,3853.910,3938.950,98523200.000,
2007-05-24,3953.890,3972.580,3858.510,3919.750,113814000.000,
2007-05-25,3907.730,3996.850,3888.310,3985.250,95416600.000,
2007-05-28,4033.920,4091.940,4027.360,4072.580,114042000.000,
2007-05-29,4090.900,4168.530,4079.870,4168.290,113267000.000,
2007-05-30,3906.040,4104.200,3849.700,3886.460,132739000.000,
2007-05-31,3828.920,3991.730,3683.560,3927.950,126078000.000,
2007-06-01,3953.100,4014.150,3780.030,3803.950,119938000.000,
